code,company,last_update,count
025820,이구산업,2021-11-23,5200
025860,남해화학,2021-11-23,6354
025870,신라에스지,2021-11-23,5804
025880,케이씨피드,2021-11-23,5803
025890,한국주강,2021-11-23,6042
025900,동화기업,2021-11-23,5803
025950,동신건설,2021-11-23,5802
025980,아난티,2021-11-23,5804
026040,제이에스티나,2021-11-23,5377
026150,특수건설,2021-11-23,5800
026890,디피씨,2021-11-23,5936
026910,광진실업,2021-11-23,5802
026940,부국철강,2021-11-23,5804
026960,동서,2021-11-23,5800
027040,서울전자통신,2021-11-23,5386
027050,코리아나,2021-11-23,5384
027360,아주IB투자,2021-11-23,742
027410,BGF,2021-11-23,1847
027580,상보,2021-11-23,3495
027710,팜스토리,2021-11-23,5803
027740,마니커,2021-11-23,5174
027830,대성창투,2021-11-23,5392
027970,세하,2021-11-23,6347
028050,삼성엔지니어링,2021-11-23,6204
028080,휴맥스홀딩스,2021-11-23,5806
028100,동아지질,2021-11-23,3075
028260,삼성물산,2021-11-23,1702
028300,에이치엘비,2021-11-23,5795
028670,팬오션,2021-11-23,3499
029460,케이씨,2021-11-23,5937
029480,릭스솔루션,2021-11-23,5800
029530,신도리코,2021-11-23,6204
029780,삼성카드,2021-11-23,3558
029960,코엔텍,2021-11-23,4313
030000,제일기획,2021-11-23,5863
030190,NICE평가정보,2021-11-23,5312
030200,케이티,2021-11-23,5621
030210,KTB투자증권,2021-11-23,6234
030350,드래곤플라이,2021-11-23,5804
030520,한글과컴퓨터,2021-11-23,5804
030530,원익홀딩스,2021-11-23,5800
030610,교보증권,2021-11-23,5398
030720,동원수산,2021-11-23,6230
030790,비케이탑스,2021-11-23,5163
030960,양지사,2021-11-23,5805
031310,아이즈비전,2021-11-23,5790
031330,에스에이엠티,2021-11-23,5310
031390,녹십자셀,2021-11-14,5689
031430,신세계인터내셔날,2021-11-23,2550
031440,신세계푸드,2021-11-23,5019
031510,오스템,2021-11-23,5805
031820,콤텍시스템,2021-11-23,6170
031860,엔에스엔,2021-11-23,5804
031980,피에스케이홀딩스,2021-11-23,5805
032080,아즈텍WB,2021-11-23,5204
032190,다우데이타,2021-11-23,5375
032280,삼일,2021-11-23,5802
032300,한국파마,2021-11-23,318
032350,롯데관광개발,2021-11-23,3820
032500,케이엠더블유,2021-11-23,5323
032540,TJ미디어,2021-11-23,5801
032560,황금에스티,2021-11-23,5803
032580,피델릭스,2021-11-23,5805
032620,유비케어,2021-11-23,5804
032640,LG유플러스,2021-11-23,5229
032680,소프트센,2021-11-23,5802
032750,삼진,2021-11-23,5802
032790,엠젠플러스,2021-11-23,5802
032800,판타지오,2021-11-23,5802
032820,우리기술,2021-11-23,5288
032830,삼성생명,2021-11-23,2844
032850,비트컴퓨터,2021-11-23,5802
032860,휴먼엔,2021-11-23,5799
032940,원익,2021-11-23,5804
032960,동일기연,2021-11-23,5803
032980,바이온,2021-11-23,5803
033050,제이엠아이,2021-11-23,5802
033100,제룡전기,2021-11-23,5805
033130,디지틀조선,2021-11-23,5804
033160,엠케이전자,2021-11-23,5804
033170,시그네틱스,2021-11-23,2707
033180,KH 필룩스,2021-11-23,5803
033200,모아텍,2021-11-23,5804
033230,인성정보,2021-11-23,5475
033240,자화전자,2021-11-23,5615
033250,체시스,2021-11-23,5467
033270,유나이티드,2021-11-23,5404
033290,코웰패션,2021-11-23,5804
033310,엠투엔,2021-11-23,5803
033320,제이씨현시스템,2021-11-23,5803
033340,좋은사람들,2021-11-23,5804
033500,동성화인텍,2021-11-23,5805
033530,세종공업,2021-11-23,5806
033540,파라텍,2021-11-23,5804
033560,블루콤,2021-11-23,2665
033640,네패스,2021-11-23,5380
033780,케이티앤지,2021-11-23,5427
033790,스카이문스테크놀로지,2021-11-23,5044
033830,티비씨,2021-11-23,2705
033920,무학,2021-11-23,5585
034020,두산중공업,2021-11-23,5206
034120,SBS,2021-11-23,5530
034220,LG디스플레이,2021-11-23,4288
034230,파라다이스,2021-11-23,4710
034300,신세계건설,2021-11-23,5501
034310,NICE,2021-11-23,4404
034590,인천도시가스,2021-11-23,3716
034730,SK,2021-11-23,2967
034810,해성산업,2021-11-23,5530
034830,한국토지신탁,2021-11-23,5067
034940,조아제약,2021-11-23,5466
034950,한국기업평가,2021-11-23,4890
035000,지투알,2021-11-23,5300
035080,인터파크,2021-11-23,5487
035150,백산,2021-11-23,5466
035200,프럼파스트,2021-11-23,4906
035250,강원랜드,2021-11-23,4959
035290,골드앤에스,2021-11-23,5384
035420,NAVER,2021-11-23,4714
035460,기산텔레콤,2021-11-23,5398
035510,신세계I&C,2021-11-23,5188
035600,KG이니시스,2021-11-23,4697
035610,솔본,2021-11-23,5466
035620,바른손이앤에이,2021-11-23,5440
035720,카카오,2021-11-23,5404
035760,CJ ENM,2021-11-23,5396
035810,이지홀딩스,2021-11-23,5395
035890,서희건설,2021-11-23,5372
035900,JYP Ent.,2021-11-23,4998
036000,예림당,2021-11-23,5389
036010,아비코전자,2021-11-23,4794
036030,케이티알파,2021-11-23,5374
036090,위지트,2021-11-23,5380
036120,SCI평가정보,2021-11-23,5382
036170,클라우드에어,2021-11-23,5376
036180,지더블유바이텍,2021-11-23,5376
036190,금화피에스시,2021-11-23,5162
036200,유니셈,2021-11-23,5380
036420,제이콘텐트리,2021-11-23,5320
036460,한국가스공사,2021-11-23,5380
036480,대성미생물,2021-11-23,5320
036490,SK머티리얼즈,2021-11-23,5380
036530,SNT홀딩스,2021-11-23,5328
036540,SFA반도체,2021-11-23,5080
036560,영풍정밀,2021-11-23,5370
036570,엔씨소프트,2021-11-23,5273
036580,팜스코,2021-11-23,5200
036620,감성코퍼레이션,2021-11-23,5365
036630,세종텔레콤,2021-11-23,5368
036640,HRS,2021-11-23,5303
036670,KCI,2021-11-23,5159
036690,코맥스,2021-11-23,5360
036710,심텍홀딩스,2021-11-23,5370
036800,나이스정보통신,2021-11-23,5319
036810,에프에스티,2021-11-23,5360
036830,솔브레인홀딩스,2021-11-23,5359
036890,진성티이씨,2021-11-23,5269
036930,주성엔지니어링,2021-11-23,5373
037030,파워넷,2021-11-23,2211
037070,파세코,2021-11-23,5370
037230,한국팩키지,2021-11-23,5376
037270,YG PLUS,2021-11-23,4526
037330,인지디스플레,2021-11-23,5380
037350,성도이엔지,2021-11-23,5364
037370,EG,2021-11-23,5365
037400,우리조명,2021-11-23,5378
037440,희림,2021-11-23,5348
037460,삼지전자,2021-11-23,5378
037560,LG헬로비전,2021-11-23,2219
037710,광주신세계,2021-11-23,4890
037760,쎄니트,2021-11-23,5320
037950,엘컴텍,2021-11-23,5243
038010,제일테크노스,2021-11-23,5360
038060,루멘스,2021-11-23,3778
038070,서린바이오,2021-11-23,3975
038110,에코플라스틱,2021-11-23,5319
038290,마크로젠,2021-11-23,5337
038340,UCI,2021-11-23,4939
038390,레드캡투어,2021-11-23,5349
038460,바이오스마트,2021-11-23,5287
038500,삼표시멘트,2021-11-23,5140
038530,골드퍼시픽,2021-11-23,5296
038540,상상인,2021-11-23,5248
038620,위즈코프,2021-11-23,5316
038680,에스넷,2021-11-23,5320
038870,에코바이오,2021-11-23,5060
038880,아이에이,2021-11-23,5320
038950,파인디지털,2021-11-23,5315
039010,현대에이치티,2021-11-23,5265
039020,이건홀딩스,2021-11-23,5314
039030,이오테크닉스,2021-11-23,5242
039130,하나투어,2021-11-23,5178
039200,오스코텍,2021-11-23,3669
039240,경남스틸,2021-11-23,5326
039290,인포뱅크,2021-11-23,3801
039310,세중,2021-11-23,5294
039340,한국경제TV,2021-11-23,4282
039420,케이엘넷,2021-11-23,4870
039440,에스티아이,2021-11-23,4878
039490,키움증권,2021-11-23,4351
039560,다산네트웍스,2021-11-23,5283
039570,HDC아이콘트롤스,2021-11-23,1511
039610,화성밸브,2021-11-23,5316
039670,스포츠서울,2021-11-23,4414
039740,한국정보공학,2021-11-23,5274
039830,오로라,2021-11-23,5155
039840,디오,2021-11-23,5278
039860,나노엔텍,2021-11-23,5246
039980,리노스,2021-11-23,4766
040160,누리플렉스,2021-11-23,5237
040300,YTN,2021-11-23,4990
040350,큐로컴,2021-11-23,4905
040420,정상제이엘에스,2021-11-23,5256
040610,SG&G,2021-11-23,5317
040910,아이씨디,2021-11-23,2534
041020,폴라리스오피스,2021-11-23,3972
041140,넥슨지티,2021-11-23,5262
041190,우리기술투자,2021-11-23,5293
041440,현대에버다임,2021-11-23,4457
041460,한국전자인증,2021-11-23,2712
041510,에스엠,2021-11-23,5317
041520,이라이콤,2021-11-23,4546
041590,젬백스지오,2021-11-23,4710
041650,상신브레이크,2021-11-23,4941
041830,인바디,2021-11-23,5164
041910,에스텍파마,2021-11-23,4403
041920,메디아나,2021-11-23,2063
041930,동아화성,2021-11-23,4914
041960,코미팜,2021-11-23,4953
042000,카페24,2021-11-23,932
042040,케이피엠테크,2021-11-23,4669
042110,에스씨디,2021-11-23,5269
042370,비츠로테크,2021-11-23,5255
042420,네오위즈홀딩스,2021-11-23,5280
042500,링네트,2021-11-23,4905
042510,라온시큐어,2021-11-23,5156
042520,한스바이오메드,2021-11-23,2991
042600,새로닉스,2021-11-23,4733
042660,대우조선해양,2021-11-23,5142
042670,현대두산인프라코어,2021-11-23,5141
042700,한미반도체,2021-11-23,4039
042940,상지카일룸,2021-11-23,5205
043090,한주케미칼앤홀딩스,2021-11-23,4967
043100,솔고바이오,2021-11-23,5252
043150,바텍,2021-11-23,3741
043200,파루,2021-11-23,5266
043220,에이치엘비파워,2021-11-23,5034
043260,성호전자,2021-11-23,4930
043340,에쎈테크,2021-11-23,5237
043360,디지아이,2021-11-23,5020
043370,피에이치에이,2021-11-23,4920
043590,크로바하이텍,2021-11-23,4916
043610,지니뮤직,2021-11-23,5264
043650,국순당,2021-11-23,5240
043710,서울리거,2021-11-23,4788
043910,자연과환경,2021-11-23,3957
044060,조광ILI,2021-11-23,5145
044180,KD,2021-11-23,5185
044340,위닉스,2021-11-23,5200
044380,주연테크,2021-11-23,3711
044450,KSS해운,2021-11-23,3477
044480,블루베리 NFT,2021-11-23,5150
044490,태웅,2021-11-23,4947
044780,에이치케이,2021-11-23,5230
044820,코스맥스비티아이,2021-11-23,4886
044960,이글벳,2021-11-23,5184
044990,에이치엔에스하이텍,2021-11-23,1459
045060,오공,2021-11-23,5249
045100,한양이엔지,2021-11-23,5236
045300,성우테크론,2021-11-23,4919
045340,토탈소프트,2021-11-23,4782
045390,대아티아이,2021-11-23,5065
045510,정원엔시스,2021-11-23,5230
045520,크린앤사이언스,2021-11-23,5172
045660,에이텍,2021-11-23,5060
045890,GV,2021-11-23,3951
045970,코아시아,2021-11-23,5254
046070,코다코,2021-11-23,5158
046110,한일네트웍스,2021-11-23,3912
046120,오르비텍,2021-11-23,2821
046140,SBS콘텐츠허브,2021-11-23,4649
046210,파나진,2021-11-23,5246
046310,백금T&A,2021-11-23,4888
046390,삼화네트웍스,2021-11-23,5149
046440,KG모빌리언스,2021-11-23,4189
046890,서울반도체,2021-11-23,4900
046940,우원개발,2021-11-23,4804
046970,우리로,2021-11-23,2207
047040,대우건설,2021-11-23,5107
047050,포스코인터내셔널,2021-11-23,5108
047080,한빛소프트,2021-11-23,4904
047310,파워로직스,2021-11-23,4532
047400,유니온머티리얼,2021-11-23,2997
047560,이스트소프트,2021-11-23,3312
047770,코데즈컴바인,2021-11-23,4980
047810,한국항공우주,2021-11-23,2560
047820,초록뱀미디어,2021-11-23,4676
047920,에이치엘비제약,2021-11-23,1453
048260,오스템임플란트,2021-11-23,3653
048410,현대바이오,2021-11-23,4768
048430,유라테크,2021-11-23,5150
048470,대동스틸,2021-11-23,4905
048530,인트론바이오,2021-11-23,2664
048550,SM C&C,2021-11-23,5145
048770,TPC,2021-11-23,5147
048830,엔피케이,2021-11-23,5210
048870,시너지이노베이션,2021-11-23,4273
048910,대원미디어,2021-11-23,5015
049070,인탑스,2021-11-23,4880
049080,기가레인,2021-11-23,1946
049120,파인디앤씨,2021-11-23,5017
049180,셀루메드,2021-11-23,4820
049430,코메론,2021-11-23,5145
049470,SGA,2021-11-23,4966
049480,오픈베이스,2021-11-23,5150
049520,유아이엘,2021-11-23,5010
049550,잉크테크,2021-11-23,4876
049630,재영솔루텍,2021-11-23,4655
049720,고려신용정보,2021-11-23,4889
049770,동원F&B,2021-11-23,5184
049800,우진플라임,2021-11-23,5016
049830,승일,2021-11-23,5144
049950,미래컴퍼니,2021-11-23,4174
049960,쎌바이오텍,2021-11-23,4682
050090,휘닉스소재,2021-11-23,4306
050110,캠시스,2021-11-23,5065
050120,ES큐브,2021-11-23,4838
050320,아래스,2021-11-23,4900
050540,한국코퍼레이션,2021-11-23,3940
050760,에스폴리텍,2021-11-23,4825
050860,아세아텍,2021-11-23,2917
050890,쏠리드,2021-11-23,4049
050960,수산아이앤티,2021-11-23,1257
051160,지어소프트,2021-11-23,4817
051360,토비스,2021-11-23,4205
051370,인터플렉스,2021-11-23,4658
051380,피씨디렉트,2021-11-23,4884
051390,YW,2021-11-23,4940
051490,나라엠앤디,2021-11-23,5047
051500,CJ프레시웨이,2021-11-23,5016
051600,한전KPS,2021-11-23,3443
051630,진양화학,2021-11-23,5145
051780,큐로홀딩스,2021-11-23,5037
051900,LG생활건강,2021-11-23,5085
051910,LG화학,2021-11-23,5085
051980,중앙디앤엠,2021-11-23,5012
052020,에스티큐브,2021-11-23,5030
052190,세영디앤씨,2021-11-23,5039
052220,iMBC,2021-11-23,4161
052260,현대바이오랜드,2021-11-23,5063
052300,초록뱀컴퍼니,2021-11-23,5010
052330,코텍,2021-11-23,5027
052400,코나아이,2021-11-23,4960
052420,오성첨단소재,2021-11-23,5007
052460,아이크래프트,2021-11-23,4176
052600,한네트,2021-11-23,5025
052670,제일바이오,2021-11-23,4892
052690,한전기술,2021-11-23,2945
052710,아모텍,2021-11-23,4526
052770,아이톡시,2021-11-23,4760
052790,액토즈소프트,2021-11-23,5003
052860,아이앤씨,2021-11-23,2994
052900,KMH하이텍,2021-11-23,4165
053030,바이넥스,2021-11-23,5008
053050,지에스이,2021-11-23,4965
053060,세동,2021-11-23,5000
053080,원방테크,2021-11-23,286
053110,소리바다,2021-11-23,4967
053160,프리엠스,2021-11-23,4952
053210,케이티스카이라이프,2021-11-23,2579
053260,금강철강,2021-11-23,4907
053270,구영테크,2021-11-23,4885
053280,예스24,2021-11-23,3350
053290,NE능률,2021-11-23,4685
053300,한국정보인증,2021-11-23,1917
053350,이니텍,2021-11-23,4940
053450,세코닉스,2021-11-23,5005
053580,웹케시,2021-11-23,698
053590,한국테크놀로지,2021-11-23,4996
053610,프로텍,2021-11-23,5000
053620,태양,2021-11-23,5007
053660,현진소재,2021-11-23,4880
053690,한미글로벌,2021-11-23,3068
053700,삼보모터스,2021-11-23,4947
053800,안랩,2021-11-23,4982
053950,경남제약,2021-11-23,4946
053980,오상자이엘,2021-11-23,4850
054040,한국컴퓨터,2021-11-23,4896
054050,농우바이오,2021-11-23,4853
054090,삼진엘앤디,2021-11-23,4402
054180,메디콕스,2021-11-23,4959
054210,이랜텍,2021-11-23,4829
054220,비츠로시스,2021-11-23,4910
054300,팬스타엔터프라이즈,2021-11-23,4900
054410,케이피티유,2021-11-23,4838
054450,텔레칩스,2021-11-23,4191
054540,삼영엠텍,2021-11-23,4938
054620,APS홀딩스,2021-11-23,4924
054630,에이디칩스,2021-11-23,4940
054670,대한뉴팜,2021-11-23,4877
054780,키이스트,2021-11-23,4456
054800,아이디스홀딩스,2021-11-23,4969
054920,한컴위드,2021-11-23,4947
054930,유신,2021-11-23,4896
054940,엑사이엔씨,2021-11-23,4917
054950,제이브이엠,2021-11-23,3821
055490,테이팩스,2021-11-23,1001
055550,신한지주,2021-11-23,4991
056000,COWON,2021-11-23,4541
056080,유진로봇,2021-11-23,4939
056090,유앤아이,2021-11-23,1480
056190,에스에프에이,2021-11-23,4913
056360,코위버,2021-11-23,4922
056700,신화인터텍,2021-11-23,4916
056730,CNT85,2021-11-23,4903
057030,YBM넷,2021-11-23,4321
057050,현대홈쇼핑,2021-11-23,2758
057540,옴니시스템,2021-11-23,3501
057680,티사이언티픽,2021-11-23,4804
057880,피에이치씨,2021-11-23,4427
058110,멕아이씨에스,2021-11-23,1457
058220,아리온,2021-11-23,4029
058400,KNN,2021-11-23,2724
058420,제이웨이,2021-11-23,4899
058430,포스코강판,2021-11-23,4764
058450,일야,2021-11-23,4894
058470,리노공업,2021-11-23,4913
058530,슈펙스비앤피,2021-11-23,4883
058610,에스피지,2021-11-23,4780
058630,엠게임,2021-11-23,3192
058650,세아홀딩스,2021-11-23,5020
058730,다스코,2021-11-23,4281
058820,CMG제약,2021-11-23,4987
058850,KTcs,2021-11-23,2754
058860,KTis,2021-11-23,2691
058970,엠로,2021-11-23,1368
059090,미코,2021-11-23,4896
059100,아이컴포넌트,2021-11-23,3195
059120,아진엑스텍,2021-11-23,2063
059210,메타바이오메드,2021-11-23,3363
059270,해성티피씨,2021-11-23,147
060150,인선이엔티,2021-11-23,4805
060230,얍엑스,2021-11-23,4798
060240,룽투코리아,2021-11-23,4902
060250,NHN한국사이버결제,2021-11-23,4900
060260,뉴보텍,2021-11-23,4883
060280,큐렉소,2021-11-23,4794
060300,레드로버,2021-11-23,4899
060310,3S,2021-11-23,4840
060370,KT서브마린,2021-11-23,4880
060380,동양에스텍,2021-11-23,4883
060480,국일신동,2021-11-23,1695
060540,에스에이티,2021-11-23,3702
060560,홈센타홀딩스,2021-11-23,4788
060570,드림어스컴퍼니,2021-11-23,4432
060590,씨티씨바이오,2021-11-23,4877
060720,KH바텍,2021-11-23,4821
060850,영림원소프트랩,2021-11-23,316
060900,대한그린파워,2021-11-23,4740
060980,한라홀딩스,2021-11-23,2838
061040,알에프텍,2021-11-23,4824
061250,화일약품,2021-11-23,4844
061970,엘비세미콘,2021-11-23,2662
062860,티엘아이,2021-11-23,3788
062970,피피아이,2021-11-23,472
063080,게임빌,2021-11-23,3041
063160,종근당바이오,2021-11-23,4928
063170,서울옥션,2021-11-23,3313
063440,SM Life Design,2021-11-23,4814
063570,한국전자금융,2021-11-23,3794
063760,이엘피,2021-11-23,1615
064090,에프앤리퍼블릭,2021-11-23,4680
064240,홈캐스트,2021-11-23,4563
064260,다날,2021-11-23,4288
064290,인텍플러스,2021-11-23,2679
064350,현대로템,2021-11-23,1982
064480,브리지텍,2021-11-23,3330
064510,에코마이스터,2021-11-23,910
064520,바른전자,2021-11-23,4689
064550,바이오니아,2021-11-23,3927
064760,티씨케이,2021-11-23,4517
064800,젬백스링크,2021-11-23,4760
064820,케이프,2021-11-23,3579
064850,에프앤가이드,2021-11-23,2063
064960,SNT모티브,2021-11-23,4872
065060,지엔코,2021-11-23,4817
065130,탑엔지니어링,2021-11-23,4653
065150,엠피대산,2021-11-23,3544
065170,넥스트BT,2021-11-23,4700
065350,신성델타테크,2021-11-23,4278
065370,위세아이텍,2021-11-23,898
065420,에스아이리소스,2021-11-23,4760
065440,이루온,2021-11-23,4654
065450,빅텍,2021-11-23,4649
065500,오리엔트정공,2021-11-23,4739
065510,휴비츠,2021-11-23,4467
065530,와이어블,2021-11-23,4812
065560,녹원씨엔아이,2021-11-23,4549
065570,삼영이엔씨,2021-11-23,4659
065650,메디프론,2021-11-23,4658
065660,안트로젠,2021-11-23,1418
065680,우주일렉트로,2021-11-23,4425
065690,파커스,2021-11-23,4784
065710,서호전기,2021-11-23,4785
065770,CS,2021-11-23,4322
065950,웰크론,2021-11-23,4529
066110,한프,2021-11-23,4785
066130,하츠,2021-11-23,4645
066310,큐에스아이,2021-11-23,3704
066360,체리부로,2021-11-23,977
066410,버킷스튜디오,2021-11-23,4432
066430,와이오엠,2021-11-23,4676
066570,LG전자,2021-11-23,4842
066590,우수AMS,2021-11-23,4643
066620,국보디자인,2021-11-23,4750
066670,디스플레이텍,2021-11-23,4673
066700,테라젠이텍스,2021-11-23,4328
066790,씨씨에스,2021-11-23,4570
066830,제노텍,2021-11-23,1314
066900,디에이피,2021-11-23,4336
066910,손오공,2021-11-23,4172
066970,엘앤에프,2021-11-23,4672
066980,이엔코퍼레이션,2021-11-23,4660
067000,조이시티,2021-11-23,3333
067010,이씨에스,2021-11-23,3441
067080,대화제약,2021-11-23,4642
067160,아프리카TV,2021-11-23,4431
067170,오텍,2021-11-23,4456
067280,멀티캠퍼스,2021-11-23,3710
067290,JW신약,2021-11-23,4644
067310,하나마이크론,2021-11-23,3985
067370,선바이오,2021-11-23,1431
067390,아스트,2021-11-23,1698
067570,엔브이에이치코리아,2021-11-23,1958
067630,에이치엘비생명과학,2021-11-23,3211
067730,로지시스,2021-11-23,1552
067770,세진티에스,2021-11-23,4420
067830,세이브존I&C,2021-11-23,4779
067900,와이엔텍,2021-11-23,3932
067920,이글루시큐리티,2021-11-23,2785
067990,도이치모터스,2021-11-23,4195
068050,팬엔터테인먼트,2021-11-23,3798
068240,다원시스,2021-11-23,2757
068270,셀트리온,2021-11-23,4042
068290,삼성출판사,2021-11-23,4772
068330,일신바이오,2021-11-23,3437
068400,SK렌터카,2021-11-23,2291
068760,셀트리온제약,2021-11-23,3904
068790,DMS,2021-11-23,4241
068930,디지털대성,2021-11-23,4476
068940,아이씨케이,2021-11-23,2734
069080,웹젠,2021-11-23,4574
069110,코스온,2021-11-23,4479
069140,누리플랜,2021-11-23,2730
069260,휴켐스,2021-11-23,4730
069330,유아이디,2021-11-23,4517
069410,엔텔스,2021-11-23,3563
069460,대호에이엘,2021-11-23,4706
069510,에스텍,2021-11-23,4457
069540,라이트론,2021-11-23,4398
069620,대웅제약,2021-11-23,4710
069640,한세엠케이,2021-11-23,2568
069730,DSR제강,2021-11-23,4653
069920,아이에스이커머스,2021-11-23,3449
069960,현대백화점,2021-11-23,4696
070300,엑스큐어,2021-11-23,2826
070590,한솔인티큐브,2021-11-23,4420
070960,용평리조트,2021-11-23,1349
071050,한국금융지주,2021-11-23,4535
071090,하이스틸,2021-11-23,4640
071200,인피니트헬스케어,2021-11-23,2835
071280,로체시스템즈,2021-11-23,4457
071320,지역난방공사,2021-11-23,2913
071460,위니아딤채,2021-11-23,1315
071670,에이테크솔루션,2021-11-23,3113
071840,롯데하이마트,2021-11-23,2561
071850,캐스텍코리아,2021-11-23,1840
071950,코아스,2021-11-23,4029
071970,STX중공업,2021-11-23,3094
072020,중앙백신,2021-11-23,4467
072130,유엔젤,2021-11-23,4549
072470,우리산업홀딩스,2021-11-23,4470
072520,제넨바이오,2021-11-23,4221
072710,농심홀딩스,2021-11-23,4528
072770,율호,2021-11-23,3540
072870,메가스터디,2021-11-23,4184
072950,빛샘전자,2021-11-23,2380
072990,에이치시티,2021-11-23,1254
073010,케이에스피,2021-11-23,4186
073110,엘엠에스,2021-11-23,3488
073190,듀오백,2021-11-23,4402
073240,금호타이어,2021-11-23,4145
073490,이노와이어리스,2021-11-23,4151
073540,에프알텍,2021-11-23,3584
073560,우리손에프앤지,2021-11-23,1306
073570,WI,2021-11-23,4422
073640,테라사이언스,2021-11-23,4422
074430,아미노로직스,2021-11-23,4323
074600,원익QnC,2021-11-23,4436
074610,이엔플러스,2021-11-23,4429
075130,플랜티넷,2021-11-23,4069
075180,새론오토모티브,2021-11-23,3977
075580,세진중공업,2021-11-23,1468
075970,동국알앤에스,2021-11-23,4399
076080,웰크론한텍,2021-11-23,3300
076340,관악산업,2021-11-23,1602
076610,해성옵틱스,2021-11-23,1976
077360,덕산하이메탈,2021-11-23,3982
077500,유니퀘스트,2021-11-23,4279
077970,STX엔진,2021-11-23,4341
078000,텔코웨어,2021-11-23,4290
078020,이베스트투자증권,2021-11-23,3645
078070,유비쿼스홀딩스,2021-11-23,3170
078130,국일제지,2021-11-23,4225
078140,대봉엘에스,2021-11-23,3931
078150,HB테크놀러지,2021-11-23,4193
078160,메디포스트,2021-11-23,4033
078340,컴투스,2021-11-23,3552
